timestamp,latitude,longitude,speed
25:29.0,20.75251,78.19363,13.48228008
25:30.0,20.75209,78.19236,13.45349078
25:31.0,20.75162,78.19103,13.42470148
25:32.0,20.74242,78.16383,13.39591218
25:33.0,20.74241,78.16379,13.36712288
25:34.0,20.742,78.16256,13.33833358
25:35.0,20.74182,78.16206,13.30954428
25:36.0,20.74085,78.15915,13.28075498
25:37.0,20.74046,78.15804,13.25196568
25:38.0,20.74019,78.15723,13.22317637
25:39.0,20.74017,78.15716,13.19438707
25:40.0,20.7388,78.15312,13.16559777
25:41.0,20.7388,78.1531,13.13680847
25:42.0,20.73867,78.15274,13.10801917
25:43.0,20.73753,78.14936,13.07922987
25:44.0,20.73737,78.14892,13.05044057
25:45.0,20.73546,78.14399,13.02165127
25:46.0,20.73384,78.13968,12.99286197
25:47.0,20.73336,78.13852,12.96407267
25:48.0,20.7327,78.13674,12.93528337
25:49.0,20.73258,78.13646,12.90649407
25:50.0,20.73243,78.13607,12.87770477
25:51.0,20.73236,78.13587,12.84891547
25:52.0,20.73228,78.13567,12.82012617
25:53.0,20.73208,78.13513,12.79133687
25:54.0,20.73136,78.13334,12.76383702
25:55.0,20.73031,78.13055,12.7390473
25:56.0,20.72669,78.12116,12.71425757
25:57.0,20.72656,78.12084,12.68946785
25:58.0,20.72388,78.1139,12.66467813
25:59.0,20.72374,78.11352,12.6398884
26:00.0,20.72112,78.10674,12.61509868
26:01.0,20.72099,78.10642,12.59030896
26:02.0,20.71615,78.09382,12.56551923
26:03.0,20.71613,78.09375,12.54072951
26:04.0,20.71533,78.09168,12.51593979
26:05.0,20.71531,78.09164,12.49115006
26:06.0,20.70826,78.07335,12.46636034
26:07.0,20.70792,78.07244,12.44157062
26:08.0,20.70435,78.06324,12.41678089
26:09.0,20.70369,78.06148,12.39199117
26:10.0,20.70229,78.05788,12.36720145
26:11.0,20.70223,78.05771,12.34241172
26:12.0,20.70168,78.05628,12.317622
26:13.0,20.70151,78.05586,12.29283228
26:14.0,20.69897,78.04925,12.26804255
26:15.0,20.69888,78.049,12.24325283
26:16.0,20.69878,78.04875,12.21846311
26:17.0,20.69822,78.04725,12.19367338
26:18.0,20.69683,78.04374,12.16888366
26:19.0,20.69661,78.04315,12.14409394
26:20.0,20.69485,78.03862,12.11930421
26:21.0,20.69465,78.03808,12.09451449
26:22.0,20.69334,78.03471,12.06972477
26:23.0,20.69327,78.03451,12.04493504
26:24.0,20.69237,78.03221,12.02014532
26:25.0,20.69224,78.03184,11.9953556
26:26.0,20.68869,78.02266,11.97056587
26:27.0,20.68866,78.02259,11.94577615
26:28.0,20.68853,78.02223,11.92098643
26:29.0,20.68724,78.01889,11.8961967
26:30.0,20.68722,78.01883,11.87541717
26:31.0,20.68257,78.0068,11.89527596
26:32.0,20.68243,78.00642,11.91513474
26:33.0,20.68057,78.00162,11.93499352
26:34.0,20.6804,78.00121,11.9548523
26:35.0,20.67695,77.99226,11.97471108
26:36.0,20.67682,77.99194,11.99456986
26:37.0,20.67498,77.98715,12.01442864
26:38.0,20.67478,77.98668,12.03428743
26:39.0,20.66859,77.97007,12.05414621
26:40.0,20.66831,77.96935,12.07400499
26:41.0,20.66522,77.96109,12.09386377
26:42.0,20.66515,77.96092,12.11372255
26:43.0,20.66345,77.95635,12.13358133
26:44.0,20.66344,77.95633,12.15344011
26:45.0,20.65856,77.94333,12.17329889
26:46.0,20.65852,77.9432,12.19315768
26:47.0,20.65834,77.94274,12.21301646
26:48.0,20.65726,77.93983,12.23287524
26:49.0,20.65648,77.93779,12.25273402
26:50.0,20.65632,77.93735,12.2725928
26:51.0,20.65615,77.93685,12.29245158
26:52.0,20.65465,77.9329,12.31231036
26:53.0,20.65444,77.93237,12.33216915
26:54.0,20.65062,77.92213,12.35202793
26:55.0,20.65011,77.92082,12.37188671
26:56.0,20.65008,77.92073,12.39174549
26:57.0,20.65004,77.92064,12.41160427
26:58.0,20.64996,77.92043,12.43146305
26:59.0,20.64987,77.92022,12.45132183
27:00.0,20.64747,77.9138,12.47118061
27:01.0,20.64743,77.91371,12.4910394
27:02.0,20.6474,77.91362,12.51089818
27:03.0,20.64684,77.91212,12.53075696
27:04.0,20.64643,77.91106,12.55061574
27:05.0,20.64518,77.9077,12.57047452
27:06.0,20.64505,77.90733,12.5903333
27:07.0,20.64358,77.90344,12.61270002
27:08.0,20.64266,77.90112,12.67408319
27:09.0,20.64254,77.90086,12.73546636
27:10.0,20.64213,77.89989,12.79684954
27:11.0,20.64134,77.89814,12.85823271
27:12.0,20.64106,77.89757,12.91961588
27:13.0,20.64074,77.89688,12.98099905
27:14.0,20.63974,77.89489,13.04238222
27:15.0,20.63827,77.89218,13.10376539
27:16.0,20.63823,77.89209,13.16514856
27:17.0,20.63723,77.89038,13.22653173
27:18.0,20.63714,77.89021,13.2879149
27:19.0,20.63713,77.8902,13.34929807
27:20.0,20.6368,77.88963,13.41068124
27:21.0,20.63657,77.88925,13.47206441
27:22.0,20.63426,77.88529,13.53344759
27:23.0,20.63417,77.88512,13.59483076
27:24.0,20.63407,77.88496,13.65621393
27:25.0,20.63245,77.88218,13.7175971
27:26.0,20.63216,77.8817,13.77898027
27:27.0,20.63178,77.88104,13.84036344
27:28.0,20.6317,77.88089,13.90174661
27:29.0,20.63169,77.88089,13.96312978
27:30.0,20.63144,77.88046,14.02451295
27:31.0,20.63135,77.88029,14.08589612
27:32.0,20.63125,77.88013,14.14727929
27:33.0,20.62785,77.87431,14.20866246
27:34.0,20.62784,77.8743,14.27004564
27:35.0,20.62736,77.87348,14.30756846
27:36.0,20.62735,77.87346,14.34354258
27:37.0,20.6239,77.86758,14.37951669
27:38.0,20.62286,77.86577,14.41549081
27:39.0,20.62221,77.8647,14.45146492
27:40.0,20.62098,77.8626,14.48743904
27:41.0,20.62054,77.86179,14.52341316
27:42.0,20.62,77.86074,14.55938727
27:43.0,20.61972,77.86013,14.59536139
27:44.0,20.61953,77.85974,14.6313355
27:45.0,20.61891,77.85833,14.66730962
27:46.0,20.61874,77.85787,14.70328373
27:47.0,20.61873,77.85787,14.73925785
27:48.0,20.61832,77.85681,14.77523196
27:49.0,20.61815,77.85632,14.81120608
27:50.0,20.61815,77.85631,14.8471802
27:51.0,20.61809,77.85614,14.88315431
27:52.0,20.61809,77.85613,14.91912843
27:53.0,20.61803,77.85598,14.95510254
27:54.0,20.61796,77.85577,14.99107666
27:55.0,20.61791,77.85559,15.02705077
27:56.0,20.61746,77.85416,15.06302489
27:57.0,20.61724,77.8534,15.098999
27:58.0,20.61719,77.85317,15.13497312
27:59.0,20.61686,77.85186,15.17094724
28:00.0,20.61663,77.85073,15.20692135
28:01.0,20.61645,77.84975,15.24289547
28:02.0,20.61631,77.84886,16.0696595
28:03.0,20.61606,77.84694,16.23383581
28:04.0,20.61602,77.84655,16.39801212
28:05.0,20.61589,77.84489,16.56218842
28:06.0,20.61586,77.84462,16.72636473
28:07.0,20.61561,77.84117,16.89054104
28:08.0,20.61528,77.8376,17.05471735
28:09.0,20.61482,77.83156,17.21889366
28:10.0,20.61397,77.82151,17.38306997
28:11.0,20.61397,77.82144,17.54724628
28:12.0,20.61352,77.81641,17.71142259
28:13.0,20.61316,77.81203,17.8755989
28:14.0,20.61313,77.81174,18.03977521
28:15.0,20.61296,77.80948,18.20395151
28:16.0,20.61295,77.80923,18.36812782
28:17.0,20.61236,77.80257,18.52274193
28:18.0,20.61235,77.80231,18.66026876
28:19.0,20.61206,77.79888,18.79779559
28:20.0,20.61206,77.79885,18.93532242
28:21.0,20.61059,77.78163,19.07284925
28:22.0,20.6104,77.77911,19.21037607
28:23.0,20.60986,77.77271,19.3479029
28:24.0,20.60967,77.77069,19.48542973
28:25.0,20.60871,77.7594,19.62295656
28:26.0,20.60851,77.75663,19.76048339
28:27.0,20.60807,77.75182,19.89801022
28:28.0,20.60628,77.73075,20.03553705
28:29.0,20.60626,77.73041,20.17306388
28:30.0,20.60591,77.72619,20.31059071
28:31.0,20.60584,77.72549,20.44811754
28:32.0,20.60515,77.71734,20.58564437
28:33.0,20.60511,77.717,20.7231712
28:34.0,20.60502,77.71594,20.86069802
28:35.0,20.60484,77.71434,20.99822485
28:36.0,20.60469,77.71319,21.13575168
28:37.0,20.60466,77.71304,21.27327851
28:38.0,20.60462,77.71275,21.41080534
28:39.0,20.60434,77.71133,21.52401623
28:40.0,20.60402,77.70985,21.63566729
28:41.0,20.60354,77.70814,21.74731834
28:42.0,20.60309,77.70677,21.8589694
28:43.0,20.60277,77.70585,21.97062045
28:44.0,20.60235,77.70475,22.0822715
28:45.0,20.60183,77.70348,22.19392256
28:46.0,20.60117,77.70206,22.30557361
28:47.0,20.60069,77.70113,22.41722467
28:48.0,20.6005,77.70078,22.52887572
28:49.0,20.6005,77.70077,22.64052678
28:50.0,20.60009,77.69998,22.75217783
28:51.0,20.59998,77.69975,22.86382888
28:52.0,20.59996,77.69972,22.97547994
28:53.0,20.59368,77.68765,23.08713099
28:54.0,20.5936,77.68748,23.19878205
28:55.0,20.59263,77.68563,23.3104331
28:56.0,20.59187,77.68413,23.42208416
28:57.0,20.5905,77.68153,23.53373521
28:58.0,20.59039,77.68134,23.64538626
28:59.0,20.57492,77.65162,23.75703732
29:00.0,20.57485,77.6515,23.86868837
29:01.0,20.56838,77.6391,23.98033943
29:02.0,20.56829,77.63894,24.09199048
29:03.0,20.56604,77.63461,24.15171604
29:04.0,20.56591,77.63438,24.20069977
29:05.0,20.55808,77.61935,24.2496835
29:06.0,20.55799,77.61919,24.29866722
29:07.0,20.5487,77.60139,24.34765095
29:08.0,20.54861,77.60123,24.39663468
29:09.0,20.54671,77.59758,24.44561841
29:10.0,20.54661,77.59737,24.49460213
29:11.0,20.54529,77.59486,24.54358586
29:12.0,20.54528,77.59485,24.59256959
29:13.0,20.53659,77.57818,24.64155332
29:14.0,20.5349,77.57484,24.69053704
29:15.0,20.53376,77.5725,24.73952077
29:16.0,20.53374,77.57245,24.7885045
29:17.0,20.5328,77.57045,24.83748823
29:18.0,20.53118,77.56688,24.88647195
29:19.0,20.53048,77.56527,24.93545568
29:20.0,20.53044,77.56516,24.98443941
29:21.0,20.52922,77.56224,25.03342314
29:22.0,20.52918,77.56216,25.08240686
29:23.0,20.52801,77.55925,25.13139059
29:24.0,20.52648,77.5552,25.18037432
29:25.0,20.52641,77.55499,25.22935805
29:26.0,20.52555,77.55259,25.27834178
29:27.0,20.52443,77.54933,25.3273255
29:28.0,20.52339,77.5461,25.373342
29:29.0,20.52242,77.5429,25.4160865
29:30.0,20.52211,77.5418,25.45883099
29:31.0,20.52202,77.54152,25.50157549
29:32.0,20.52161,77.54007,25.54431999
29:33.0,20.52079,77.53704,25.58706448
29:34.0,20.52041,77.53556,25.62980898
29:35.0,20.52007,77.53417,25.67255347
29:36.0,20.52005,77.53412,25.71529797
29:37.0,20.51971,77.53273,25.75804247
29:38.0,20.51871,77.52832,25.80078696
29:39.0,20.51822,77.52596,25.84353146
29:40.0,20.51807,77.52517,25.88627595
29:41.0,20.51802,77.52497,25.92902045
29:42.0,20.51789,77.52434,25.97176495
29:43.0,20.5174,77.52171,26.01450944
29:44.0,20.51716,77.52026,26.05725394
29:45.0,20.5171,77.51994,26.09999843
29:46.0,20.51687,77.51848,26.14274293
29:47.0,20.51661,77.51695,26.18548743
29:48.0,20.51624,77.51449,26.22823192
29:49.0,20.51591,77.51214,26.27097642
29:50.0,20.51587,77.51178,26.31372091
29:51.0,20.51568,77.51039,26.35646541
29:52.0,20.51558,77.50949,26.39920991
29:53.0,20.51556,77.50924,26.4419544
29:54.0,20.51551,77.50884,26.4846989
29:55.0,20.5151,77.50502,26.54057824
29:56.0,20.51482,77.5018,26.59658396
29:57.0,20.51474,77.50067,26.65258969
29:58.0,20.51472,77.50047,26.70859541
29:59.0,20.51339,77.48026,26.76460114
30:00.0,20.51331,77.47885,26.82060686
30:01.0,20.51325,77.47806,26.87661259
30:02.0,20.51315,77.47643,26.93261831
30:03.0,20.51306,77.47624,26.98862403
30:04.0,20.51304,77.47614,27.04462976
30:05.0,20.51288,77.47487,27.10063548
30:06.0,20.51282,77.4739,27.15664121
30:07.0,20.51282,77.47292,27.21264693
30:08.0,20.51277,77.47229,27.26865266
30:09.0,20.51274,77.47202,27.32465838
30:10.0,20.51268,77.47172,27.38066411
30:11.0,20.51259,77.4714,27.43666983
30:12.0,20.51248,77.47108,27.49267556
30:13.0,20.51226,77.47065,22.75217783
30:14.0,20.51208,77.47037,22.86382888
30:15.0,20.51197,77.47022,22.97547994
30:16.0,20.51175,77.46996,23.08713099
30:17.0,20.51158,77.46979,23.19878205
30:18.0,20.51141,77.46964,23.3104331
30:19.0,20.5112,77.46947,23.42208416
30:20.0,20.51092,77.46928,23.53373521
30:21.0,20.51087,77.46926,23.64538626
30:22.0,20.51024,77.4689,23.75703732
30:23.0,20.50992,77.46868,23.86868837
30:24.0,20.5098,77.46856,23.98033943
30:25.0,20.50965,77.46837,24.09199048
30:26.0,20.50954,77.46819,24.15171604
30:27.0,20.50946,77.46801,24.20069977
30:28.0,20.50941,77.46782,24.2496835
30:29.0,20.50939,77.46773,24.29866722
30:30.0,20.50939,77.46768,24.34765095
30:31.0,20.50937,77.46753,24.39663468
30:32.0,20.50938,77.46737,24.44561841
30:33.0,20.5094,77.4672,24.49460213
30:34.0,20.50941,77.46715,24.54358586
30:35.0,20.50945,77.46702,24.59256959
30:36.0,20.50956,77.46675,24.64155332
30:37.0,20.50969,77.46656,24.69053704
30:38.0,20.50993,77.4663,24.73952077
30:39.0,20.51009,77.46618,24.7885045
30:40.0,20.51036,77.46604,24.83748823
30:41.0,20.5106,77.46594,24.88647195
30:42.0,20.51088,77.46588,24.93545568
30:43.0,20.51123,77.46582,24.98443941
30:44.0,20.5115,77.46579,25.03342314
30:45.0,20.51315,77.46567,25.08240686
30:46.0,20.51411,77.46562,25.13139059
30:47.0,20.51417,77.46561,25.18037432
30:48.0,20.51434,77.46559,25.22935805
30:49.0,20.51459,77.46555,25.27834178
30:50.0,20.51475,77.46551,25.3273255
30:51.0,20.5149,77.46545,25.373342
30:52.0,20.51512,77.46531,25.4160865
30:53.0,20.51526,77.46518,25.45883099
30:54.0,20.51538,77.46504,25.50157549
30:55.0,20.51548,77.46489,25.54431999
30:56.0,20.51553,77.46479,25.58706448
30:57.0,20.51557,77.4647,25.62980898
30:58.0,20.51562,77.46454,25.67255347
30:59.0,20.51566,77.46438,25.71529797
31:00.0,20.51566,77.46426,25.75804247
31:01.0,20.51567,77.46415,25.80078696
31:02.0,20.51567,77.46388,25.84353146
31:03.0,20.51564,77.46364,25.88627595
31:04.0,20.51555,77.46254,25.92902045
31:05.0,20.51549,77.46203,25.97176495
31:06.0,20.51526,77.46046,26.01450944
31:07.0,20.5152,77.45976,26.05725394
31:08.0,20.51516,77.45912,26.09999843
31:09.0,20.51517,77.45689,26.14274293
31:10.0,20.51514,77.45682,26.18548743
31:11.0,20.51512,77.45674,26.22823192
31:12.0,20.51511,77.45667,26.27097642
31:13.0,20.51509,77.4564,26.31372091
31:14.0,20.51502,77.45588,26.35646541
31:15.0,20.51497,77.45569,26.39920991
31:16.0,20.51488,77.45551,26.4419544
31:17.0,20.51477,77.45535,26.4846989
31:18.0,20.51464,77.45522,26.54057824
31:19.0,20.51449,77.45511,26.59658396
31:20.0,20.51433,77.45503,26.65258969
31:21.0,20.51428,77.45502,26.70859541
31:22.0,20.51421,77.455,26.76460114
31:23.0,20.5141,77.45499,26.82060686
31:24.0,20.51396,77.45499,26.87661259
31:25.0,20.51383,77.455,26.93261831
31:26.0,20.51366,77.45504,26.98862403
31:27.0,20.51339,77.45516,27.04462976
31:28.0,20.51271,77.4556,27.10063548
