timestamp,latitude,longitude,speed
28:52.0,21.0705,79.05954,9.434502678
28:53.0,21.0703,79.05949,9.483194748
28:54.0,21.06964,79.05929,9.531886817
28:55.0,21.06887,79.059,9.580578887
28:56.0,21.06602,79.05807,9.629270956
28:57.0,21.06465,79.05765,9.677963026
28:58.0,21.06295,79.05705,9.726655095
28:59.0,21.06165,79.05656,9.775347165
29:00.0,21.05932,79.05561,9.824039234
29:01.0,21.05924,79.05557,9.872731304
29:02.0,21.0582,79.05515,9.921423373
29:03.0,21.05642,79.05448,9.970115443
29:04.0,21.05458,79.05389,10.01880751
29:05.0,21.05316,79.0535,10.06749958
29:06.0,21.05274,79.0534,10.11619165
29:07.0,21.05127,79.05311,10.16488372
29:08.0,21.04935,79.05279,10.21357579
29:09.0,21.04815,79.05263,10.26226786
29:10.0,21.0479,79.05261,10.31095993
29:11.0,21.04778,79.05259,10.359652
29:12.0,21.04589,79.05244,10.40834407
29:13.0,21.04449,79.05236,10.45703614
29:14.0,21.04381,79.05234,10.50572821
29:15.0,21.04183,79.05224,10.55442028
29:16.0,21.0401,79.0521,10.60311235
29:17.0,21.03966,79.05209,10.65180442
29:18.0,21.03806,79.052,10.70049648
29:19.0,21.03699,79.05196,10.74918855
29:20.0,21.03316,79.05167,10.79788062
29:21.0,21.03292,79.05166,10.84657269
29:22.0,21.03027,79.05146,10.89526476
29:23.0,21.02918,79.05133,10.94395683
29:24.0,21.02864,79.05128,10.9926489
29:25.0,21.02819,79.05121,11.04534257
29:26.0,21.02818,79.05121,11.10118383
29:27.0,21.02711,79.051,11.15702509
29:28.0,21.02659,79.05086,11.21286634
29:29.0,21.02597,79.05071,11.2687076
29:30.0,21.02554,79.05057,11.32454886
29:31.0,21.02484,79.05032,11.38039011
29:32.0,21.02295,79.04971,11.43623137
29:33.0,21.02293,79.0497,11.49207263
29:34.0,21.02233,79.0495,11.54791388
29:35.0,21.02159,79.04936,11.60375514
29:36.0,21.02143,79.04935,11.65959639
29:37.0,21.02138,79.04936,11.73397107
29:38.0,21.02124,79.04941,11.81053801
29:39.0,21.02114,79.04949,11.88710494
29:40.0,21.02102,79.04966,11.96367187
29:41.0,21.02099,79.04974,12.0402388
29:42.0,21.02097,79.04984,12.11680573
29:43.0,21.02097,79.04995,12.19337266
29:44.0,21.02101,79.05017,12.26993959
29:45.0,21.02119,79.05082,12.34650652
29:46.0,21.02131,79.0512,12.42307346
29:47.0,21.02149,79.05183,12.49964039
29:48.0,21.02158,79.05201,12.57620732
29:49.0,21.02165,79.05209,12.62789651
29:50.0,21.02174,79.05216,12.60931817
29:51.0,21.02183,79.0522,12.59073983
29:52.0,21.02195,79.05222,12.57216149
29:53.0,21.02207,79.05223,12.55358315
29:54.0,21.02224,79.0522,12.53500481
29:55.0,21.02232,79.05217,12.51642647
29:56.0,21.0224,79.05211,12.49784813
29:57.0,21.02247,79.05205,12.47926978
29:58.0,21.02255,79.05197,12.46069144
29:59.0,21.02259,79.0519,12.4421131
30:00.0,21.02259,79.05188,12.42353476
30:01.0,21.02262,79.0518,12.40495642
30:02.0,21.02275,79.05092,12.3788474
30:03.0,21.02289,79.05033,12.3515036
30:04.0,21.02369,79.0436,12.32415981
30:05.0,21.02369,79.04351,12.29681601
30:06.0,21.02371,79.04341,12.26947221
30:07.0,21.02372,79.04332,12.24212842
30:08.0,21.02374,79.04324,12.21478462
30:09.0,21.02375,79.04313,12.18744083
30:10.0,21.0238,79.04287,12.16009703
30:11.0,21.02391,79.04183,12.13275323
30:12.0,21.02398,79.04141,12.10540944
30:13.0,21.02405,79.04106,12.07806564
30:14.0,21.02452,79.03916,12.05072184
30:15.0,21.0246,79.03892,12.02337805
30:16.0,21.02467,79.03862,11.99603425
30:17.0,21.02481,79.03811,11.96869046
30:18.0,21.02484,79.03797,11.94134666
30:19.0,21.02488,79.03784,11.91400286
30:20.0,21.02562,79.03437,11.88665907
30:21.0,21.0258,79.03368,11.85931527
30:22.0,21.02585,79.03345,11.83197147
30:23.0,21.02638,79.03132,11.80462768
30:24.0,21.02644,79.03101,11.77728388
30:25.0,21.02724,79.02847,11.74994009
30:26.0,21.02734,79.02799,11.76853533
30:27.0,21.02742,79.02746,11.82313339
30:28.0,21.02746,79.02705,11.87773144
30:29.0,21.02747,79.02704,11.9323295
30:30.0,21.02809,79.0213,11.98692756
30:31.0,21.0281,79.02111,12.04152562
30:32.0,21.02811,79.02111,12.09612367
30:33.0,21.02829,79.01919,12.15072173
30:34.0,21.02879,79.01453,12.20531979
30:35.0,21.02889,79.01398,12.25991784
30:36.0,21.02903,79.01307,12.3145159
30:37.0,21.02968,79.00961,12.36911396
30:38.0,21.02972,79.00933,12.40072109
30:39.0,21.02973,79.00922,12.29656934
30:40.0,21.02975,79.00911,12.19241758
30:41.0,21.02981,79.00854,12.08826583
30:42.0,21.02982,79.00815,11.98411408
30:43.0,21.02989,79.00682,11.87996232
30:44.0,21.03,79.0053,11.77581057
30:45.0,21.03007,79.00471,11.67165881
30:46.0,21.03007,79.00469,11.56750706
30:47.0,21.03014,79.00428,11.46335531
30:48.0,21.03014,79.00427,11.35920355
30:49.0,21.03033,79.00331,11.2550518
30:50.0,21.03053,79.00242,11.15090004
30:51.0,21.03055,79.00236,11.04674829
30:52.0,21.03122,78.99937,10.94259654
30:53.0,21.03135,78.99859,10.83844478
30:54.0,21.03136,78.99833,10.73429303
30:55.0,21.03131,78.99787,10.63014127
30:56.0,21.03122,78.99728,10.52598952
30:57.0,21.03113,78.99679,10.42183777
30:58.0,21.03111,78.9966,10.31768601
30:59.0,21.03108,78.99613,10.21353426
31:00.0,21.03109,78.99525,10.0743434
31:01.0,21.03111,78.99481,9.926054321
31:02.0,21.03111,78.99456,9.777765236
31:03.0,21.0311,78.99448,9.629476152
31:04.0,21.03108,78.99439,9.481187067
31:05.0,21.03104,78.99431,9.332897983
31:06.0,21.03102,78.99425,9.184608899
31:07.0,21.03097,78.99419,9.036319814
31:08.0,21.03093,78.99413,8.88803073
31:09.0,21.03087,78.99408,8.560404831
31:10.0,21.03076,78.99395,8.216758702
31:11.0,21.03068,78.99392,7.873112573
31:12.0,21.03054,78.99384,7.529466445
31:13.0,21.03044,78.99379,7.185820316
31:14.0,21.03034,78.99372,6.842174187
31:15.0,21.03021,78.99361,6.639881583
31:16.0,21.03007,78.99346,6.749022175
31:17.0,21.03003,78.9934,6.858162766
31:18.0,21.02992,78.99333,6.967303358
31:19.0,21.02971,78.99325,7.076443949
31:20.0,21.02961,78.99323,7.185584541
31:21.0,21.02949,78.99323,7.294725133
31:22.0,21.02942,78.99324,7.403865724
31:23.0,21.02921,78.9933,7.54393665
31:24.0,21.02889,78.99343,7.687555834
31:25.0,21.02753,78.99406,7.831175018
31:26.0,21.02729,78.99419,7.974794202
31:27.0,21.02703,78.99431,8.118413386
31:28.0,21.02674,78.99446,8.26203257
31:29.0,21.02636,78.99462,8.405651754
31:30.0,21.02592,78.99479,8.549270938
31:31.0,21.02584,78.99481,8.685851332
31:32.0,21.02541,78.99496,8.799950704
31:33.0,21.0247,78.99509,8.914050077
31:34.0,21.0243,78.99512,9.02814945
31:35.0,21.02361,78.99512,9.142248823
31:36.0,21.02246,78.99506,9.256348196
31:37.0,21.02153,78.99505,9.370447569
31:38.0,21.01998,78.995,9.484546942
31:39.0,21.01811,78.99498,9.598646315
31:40.0,21.01663,78.99492,9.712745688
31:41.0,21.01629,78.99492,9.826845061
31:42.0,21.01483,78.99487,9.940944434
31:43.0,21.01446,78.99483,10.05504381
31:44.0,21.01418,78.99479,10.16914318
31:45.0,21.01394,78.99474,10.28324255
31:46.0,21.01336,78.99458,10.39734193
31:47.0,21.01304,78.99446,10.5114413
31:48.0,21.01262,78.99428,10.62554067
31:49.0,21.01217,78.99404,10.73964004
31:50.0,21.01094,78.9932,10.85373942
31:51.0,21.00454,78.98861,10.96783879
31:52.0,21.00444,78.98855,11.00119894
31:53.0,21.00251,78.98719,11.00119916
31:54.0,21.00108,78.98612,11.00119938
31:55.0,21.00106,78.9861,11.0011996
31:56.0,21.00078,78.98589,11.00119982
31:57.0,21.00068,78.9858,11.00120004
31:58.0,21.00054,78.98569,11.00120026
31:59.0,20.99966,78.98491,11.00120048
32:00.0,20.99838,78.98373,11.0012007
32:01.0,20.99792,78.98334,11.00120091
32:02.0,20.99661,78.98216,11.00120113
32:03.0,20.9961,78.98172,11.04100597
32:04.0,20.99382,78.97965,11.09735297
32:05.0,20.99293,78.97888,11.15369997
32:06.0,20.99211,78.97825,11.21004697
32:07.0,20.99149,78.9778,11.26639398
32:08.0,20.9909,78.9774,11.32274098
32:09.0,20.99088,78.97739,11.37908798
32:10.0,20.99047,78.97713,11.43543498
32:11.0,20.98924,78.97631,11.49178198
32:12.0,20.98861,78.97587,11.54812899
32:13.0,20.98755,78.97516,11.60447599
32:14.0,20.98754,78.97515,11.66082299
32:15.0,20.98739,78.97505,11.71716999
32:16.0,20.98695,78.97478,11.773517
32:17.0,20.98447,78.97315,11.829864
32:18.0,20.98388,78.97281,11.886211
32:19.0,20.98328,78.97249,11.942558
32:20.0,20.98326,78.97249,11.99890501
32:21.0,20.98263,78.97217,12.05525201
32:22.0,20.98201,78.97177,12.11159901
32:23.0,20.98168,78.97153,12.16794601
32:24.0,20.98117,78.97109,12.22429302
32:25.0,20.98074,78.97066,12.28064002
32:26.0,20.97998,78.9697,12.33698702
32:27.0,20.97966,78.96918,12.39333402
32:28.0,20.97934,78.96849,12.40641815
32:29.0,20.97925,78.96827,12.41123232
32:30.0,20.97898,78.96746,12.41604648
32:31.0,20.97889,78.96708,12.42086065
32:32.0,20.97881,78.96665,12.42567482
32:33.0,20.97876,78.96627,12.43048899
32:34.0,20.97871,78.96562,12.43530316
32:35.0,20.97869,78.9644,12.44011732
32:36.0,20.97865,78.96369,12.44493149
32:37.0,20.97863,78.9608,12.44974566
32:38.0,20.97862,78.96061,12.45455983
32:39.0,20.97854,78.95598,12.459374
32:40.0,20.97853,78.95586,12.50398968
32:41.0,20.97852,78.95468,12.61433669
32:42.0,20.97838,78.94944,12.72468371
32:43.0,20.97829,78.94345,12.83503072
32:44.0,20.97827,78.94294,12.94537774
32:45.0,20.97826,78.94171,13.05572475
32:46.0,20.97817,78.93889,13.16607177
32:47.0,20.9781,78.93767,13.27641878
32:48.0,20.97793,78.93285,13.3867658
32:49.0,20.97793,78.93263,13.49711281
32:50.0,20.97791,78.93224,13.60745983
32:51.0,20.97791,78.93208,13.71780684
32:52.0,20.9778,78.92913,13.82815385
32:53.0,20.97777,78.92868,13.93850087
32:54.0,20.97763,78.92757,14.00427169
32:55.0,20.97749,78.92676,13.99382275
32:56.0,20.97747,78.92667,13.98337381
32:57.0,20.97746,78.92659,13.97292487
32:58.0,20.97739,78.92626,13.96247593
32:59.0,20.97684,78.92412,13.95202699
33:00.0,20.97672,78.92375,13.94157804
33:01.0,20.97672,78.92373,13.9311291
33:02.0,20.97648,78.92307,13.92068016
33:03.0,20.97645,78.92301,13.91023122
33:04.0,20.97625,78.92248,13.89978228
33:05.0,20.9761,78.92213,13.88933334
33:06.0,20.97604,78.92197,13.87888439
33:07.0,20.97561,78.92104,13.86843545
33:08.0,20.9756,78.92103,13.88838865
33:09.0,20.97542,78.92065,13.93805276
33:10.0,20.97503,78.91991,13.98771686
33:11.0,20.97462,78.91919,14.03738096
33:12.0,20.97415,78.91843,14.08704507
33:13.0,20.97364,78.91768,14.13670917
33:14.0,20.9727,78.91641,14.18637328
33:15.0,20.97234,78.91598,14.23603738
33:16.0,20.97129,78.91483,14.28570149
33:17.0,20.9709,78.91443,14.33536559
33:18.0,20.97,78.91359,14.38502969
33:19.0,20.96981,78.91343,14.4346938
33:20.0,20.96965,78.91328,14.4843579
33:21.0,20.96852,78.91238,14.53402201
33:22.0,20.96752,78.91168,14.58368611
33:23.0,20.96683,78.91124,14.57679336
33:24.0,20.96669,78.91117,14.56484805
33:25.0,20.96654,78.91107,14.55290274
33:26.0,20.96618,78.91086,14.54095743
33:27.0,20.96555,78.91052,14.52901212
33:28.0,20.96167,78.90857,14.51706681
33:29.0,20.96163,78.90856,14.5051215
33:30.0,20.96151,78.90849,14.49317619
33:31.0,20.95041,78.90294,14.48123088
33:32.0,20.95027,78.90286,14.46928557
33:33.0,20.9465,78.90097,14.45734025
33:34.0,20.94636,78.90089,14.44539494
33:35.0,20.9431,78.89927,14.43344963
33:36.0,20.94308,78.89925,14.42150432
33:37.0,20.94271,78.89907,14.40955901
33:38.0,20.94237,78.89889,14.3976137
33:39.0,20.93445,78.89493,14.38566839
33:40.0,20.93444,78.89493,14.37372308
33:41.0,20.93413,78.89477,14.36177777
33:42.0,20.93336,78.8944,14.34983246
33:43.0,20.93331,78.89438,14.33788715
33:44.0,20.93226,78.89387,14.32594184
33:45.0,20.93142,78.89343,14.31399653
33:46.0,20.93011,78.89282,14.30205122
33:47.0,20.9289,78.89233,14.29010591
33:48.0,20.92811,78.89206,14.2781606
33:49.0,20.92742,78.89186,14.26621529
33:50.0,20.92632,78.89162,14.25426998
33:51.0,20.92613,78.89157,14.24232467
33:52.0,20.92607,78.89156,14.23037935
33:53.0,20.92581,78.8915,14.21843404
33:54.0,20.92556,78.89143,14.20648873
33:55.0,20.92473,78.89131,14.19454342
33:56.0,20.92472,78.89131,14.18259811
33:57.0,20.92397,78.8912,14.1706528
33:58.0,20.92394,78.8912,14.15870749
33:59.0,20.92387,78.89119,14.14676218
34:00.0,20.92382,78.89119,14.13481687
34:01.0,20.92243,78.89109,14.12287156
34:02.0,20.92233,78.89109,14.11092625
34:03.0,20.91736,78.89087,14.09898094
34:04.0,20.9173,78.89086,14.08703563
34:05.0,20.91532,78.89077,14.07509032
34:06.0,20.91517,78.89077,14.06314501
34:07.0,20.91358,78.8907,14.0511997
34:08.0,20.91355,78.89069,14.03925439
34:09.0,20.91136,78.8906,14.02730908
34:10.0,20.91124,78.8906,14.01536377
34:11.0,20.9028,78.89024,14.00341846
34:12.0,20.89929,78.89005,13.99147314
34:13.0,20.89246,78.88975,13.97952783
34:14.0,20.89228,78.88975,13.96758252
34:15.0,20.88276,78.88931,13.95563721
34:16.0,20.88186,78.88923,13.9436919
34:17.0,20.88086,78.88912,13.93174659
34:18.0,20.88081,78.88912,13.91980128
34:19.0,20.87946,78.88892,13.90785597
34:20.0,20.87769,78.88858,13.89591066
34:21.0,20.87707,78.88844,13.88396535
34:22.0,20.87616,78.88821,13.89784361
34:23.0,20.87527,78.88796,13.94765333
34:24.0,20.87431,78.88767,13.99746305
34:25.0,20.87414,78.88761,14.04727278
34:26.0,20.87384,78.88752,14.0970825
34:27.0,20.87311,78.88725,14.14689223
34:28.0,20.87287,78.88717,14.19670195
34:29.0,20.87125,78.88653,14.24651168
34:30.0,20.87034,78.88612,14.2963214
34:31.0,20.86875,78.88536,14.34613112
34:32.0,20.86858,78.88529,14.39594085
34:33.0,20.86287,78.88256,14.44575057
34:34.0,20.86145,78.88186,14.4955603
34:35.0,20.86107,78.88166,14.54537002
34:36.0,20.86001,78.88101,14.59517975
34:37.0,20.85952,78.88067,14.51444127
34:38.0,20.85829,78.87975,14.40381366
34:39.0,20.85719,78.87873,14.29318605
34:40.0,20.84889,78.8707,14.18255844
34:41.0,20.84883,78.87065,14.07193083
34:42.0,20.8433,78.8653,13.96130322
34:43.0,20.84328,78.86529,13.85067561
34:44.0,20.84206,78.86407,13.74004799
34:45.0,20.84131,78.86323,13.62942038
34:46.0,20.84042,78.8621,13.51879277
34:47.0,20.83992,78.86137,13.40816516
34:48.0,20.8396,78.86085,13.29753755
34:49.0,20.839,78.85981,13.18690994
34:50.0,20.83854,78.85887,13.18453348
34:51.0,20.83824,78.85818,13.23694289
34:52.0,20.83803,78.85765,13.28935229
34:53.0,20.83797,78.85747,13.34176169
34:54.0,20.8379,78.85729,13.39417109
34:55.0,20.83764,78.85653,13.44658049
34:56.0,20.83729,78.85528,13.49898989
34:57.0,20.83705,78.85422,13.5513993
34:58.0,20.83686,78.85302,13.6038087
34:59.0,20.83676,78.85201,13.6562181
35:00.0,20.83655,78.84818,13.7086275
35:01.0,20.83655,78.84809,13.7610369
35:02.0,20.83653,78.84785,13.8134463
35:03.0,20.83651,78.84723,13.8658557
35:04.0,20.8362,78.84153,13.85749028
35:05.0,20.83618,78.84092,13.83267087
35:06.0,20.83573,78.83256,13.80785145
35:07.0,20.83573,78.8324,13.78303204
35:08.0,20.83571,78.8322,13.75821263
35:09.0,20.83546,78.82736,13.73339321
35:10.0,20.83546,78.82721,13.7085738
35:11.0,20.83539,78.82588,13.68375439
35:12.0,20.83538,78.8255,13.65893497
35:13.0,20.83526,78.82353,13.63411556
35:14.0,20.83514,78.82221,13.60929615
35:15.0,20.83492,78.82057,13.58447673
35:16.0,20.83491,78.82053,13.55965732
35:17.0,20.83491,78.82052,13.53483791
35:18.0,20.8347,78.81932,13.5100185
35:19.0,20.83437,78.81778,13.48519908
35:20.0,20.83436,78.81776,13.46037967
35:21.0,20.83427,78.81738,13.43556026
35:22.0,20.83389,78.81596,13.41074084
35:23.0,20.8338,78.81569,13.38592143
35:24.0,20.83374,78.81547,13.36110202
35:25.0,20.8326,78.81198,13.3362826
35:26.0,20.83255,78.81185,13.31146319
35:27.0,20.83194,78.80998,13.28664378
35:28.0,20.83188,78.80977,13.26182436
35:29.0,20.83048,78.80543,13.23700495
35:30.0,20.83047,78.80541,13.21811445
35:31.0,20.82689,78.79436,13.20761391
35:32.0,20.82689,78.79435,13.19711337
35:33.0,20.82497,78.78844,13.18661284
35:34.0,20.82496,78.78843,13.1761123
35:35.0,20.82423,78.78614,13.16561176
35:36.0,20.82421,78.78609,13.15511122
35:37.0,20.82345,78.78375,13.14461069
35:38.0,20.82345,78.78374,13.13411015
35:39.0,20.82271,78.78146,13.12360961
35:40.0,20.8227,78.78141,13.11310907
35:41.0,20.82241,78.78051,13.10260854
35:42.0,20.82236,78.78038,13.092108
35:43.0,20.82176,78.77852,13.08687937
35:44.0,20.82175,78.77846,13.09240287
35:45.0,20.82172,78.7784,13.09792637
35:46.0,20.82124,78.7769,13.10344987
35:47.0,20.82122,78.77682,13.10897336
35:48.0,20.81943,78.7713,13.11449686
35:49.0,20.81941,78.77126,13.12002036
35:50.0,20.81783,78.76637,13.12554385
35:51.0,20.81775,78.76609,13.13106735
35:52.0,20.81738,78.76495,13.13659085
35:53.0,20.81716,78.76421,13.14211434
35:54.0,20.81715,78.76416,13.14763784
35:55.0,20.81683,78.76306,13.15316134
35:56.0,20.81649,78.76176,13.16670453
35:57.0,20.81619,78.76052,13.21905521
35:58.0,20.81581,78.75877,13.27140589
35:59.0,20.81565,78.7579,13.32375657
36:00.0,20.81563,78.75783,13.37610725
36:01.0,20.81552,78.75726,13.42845793
36:02.0,20.8155,78.75718,13.48080861
36:03.0,20.81516,78.7553,13.53315929
36:04.0,20.81496,78.75394,13.58550997
36:05.0,20.81466,78.75144,13.63786065
36:06.0,20.81448,78.74946,13.69021133
36:07.0,20.81447,78.7494,13.74256201
36:08.0,20.81435,78.74792,13.79491269
36:09.0,20.81425,78.74566,13.84726337
36:10.0,20.81422,78.74378,13.86877209
36:11.0,20.81428,78.73731,13.8135298
36:12.0,20.8143,78.73666,13.75828751
36:13.0,20.81428,78.73484,13.70304522
36:14.0,20.81436,78.73076,13.64780293
36:15.0,20.81437,78.72907,13.59256064
36:16.0,20.81436,78.72832,13.53731835
36:17.0,20.81439,78.72423,13.48207605
36:18.0,20.81438,78.72347,13.42683376
36:19.0,20.8144,78.7228,13.37159147
36:20.0,20.81444,78.71737,13.31634918
36:21.0,20.81445,78.71725,13.26110689
36:22.0,20.81448,78.71443,13.2058646
36:23.0,20.81447,78.71378,13.15766529
36:24.0,20.81449,78.71173,13.15705765
36:25.0,20.81448,78.71096,13.15645001
36:26.0,20.8145,78.70922,13.15584237
36:27.0,20.81452,78.70872,13.15523473
36:28.0,20.8145,78.70826,13.1546271
36:29.0,20.81455,78.70558,13.15401946
36:30.0,20.81455,78.70495,13.15341182
36:31.0,20.81457,78.70406,13.15280418
36:32.0,20.81457,78.70306,13.15219654
36:33.0,20.81453,78.70066,13.15158891
36:34.0,20.81444,78.69856,13.15098127
36:35.0,20.81399,78.69271,13.15037363
36:36.0,20.81391,78.69134,13.14976599
36:37.0,20.81389,78.69118,13.2015765
36:38.0,20.81383,78.69044,13.25450281
36:39.0,20.81379,78.68972,13.30742912
36:40.0,20.81374,78.68919,13.36035543
36:41.0,20.81363,78.68753,13.41328174
36:42.0,20.81361,78.68734,13.46620805
36:43.0,20.8124,78.66997,13.51913436
36:44.0,20.8124,78.66987,13.57206067
36:45.0,20.81233,78.66867,13.62498698
36:46.0,20.81221,78.66719,13.67791329
36:47.0,20.81221,78.66709,13.7308396
36:48.0,20.81152,78.65742,13.78376591
36:49.0,20.81152,78.65732,13.83669222
36:50.0,20.81148,78.65668,13.87939202
36:51.0,20.8114,78.65578,13.82414973
36:52.0,20.81101,78.65044,13.76890744
36:53.0,20.811,78.65039,13.71366515
36:54.0,20.81092,78.64915,13.65842286
36:55.0,20.81091,78.64912,13.60318056
36:56.0,20.81088,78.64842,13.54793827
36:57.0,20.81083,78.64772,13.49269598
36:58.0,20.81081,78.64754,13.43745369
36:59.0,20.81019,78.63872,13.3822114
37:00.0,20.81017,78.63827,13.32696911
37:01.0,20.80986,78.63383,13.27172682
37:02.0,20.80977,78.63277,13.21648453
37:03.0,20.80921,78.624,13.16124223
37:04.0,20.80911,78.62285,13.16289658
37:05.0,20.80911,78.62274,13.16838992
37:06.0,20.80875,78.61783,13.17388325
37:07.0,20.80847,78.61557,13.17937658
37:08.0,20.80832,78.61456,13.18486991
37:09.0,20.80827,78.61412,13.19036325
37:10.0,20.80797,78.61236,13.19585658
37:11.0,20.80772,78.6111,13.20134991
37:12.0,20.80743,78.60977,13.20684325
37:13.0,20.80686,78.6074,13.21233658
37:14.0,20.80664,78.60666,13.21782991
37:15.0,20.80658,78.6065,13.22332325
37:16.0,20.80612,78.60495,13.22881658
37:17.0,20.80607,78.60492,13.20746466
37:18.0,20.80604,78.60489,13.17495307
37:19.0,20.80601,78.60484,13.14244147
